RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,
201,1096,MEX,LUQUE Juan (MEX),S,0,Oscar BONFIGLIO,GK,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,GK,G40'
201,1096,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,GK,G70'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,GK,G70'
201,1096,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,G70'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,C,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,C,G43' G87'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,C,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Dionisio MEJIA,C,G43' G87'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,C,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,C,G43' G87'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,C,G43' G87'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,C,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,C,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,C,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,C,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,C,G19'
201,1096,MEX,LUQUE Juan (MEX),N,0,Isidoro SOTA,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,C,G19'
201,1096,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,C,G19'
201,1096,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,C,G19'
201,1096,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,C,G19'
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,C,G19'
201,1096,MEX,LUQUE Juan (MEX),N,0,Roberto GAYON,C,G19'
201,1096,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,C,G19'
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,G19'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Arnold BADJOU,GK,G19'
201,1090,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,G45'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jean DE CLERQ,C,G45'
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,C,G45'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jan DIDDENS,C,G45'
201,1090,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,C,G45'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Auguste HELLEMANS,C,G45'
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,C,G23'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Nikolaas HOYDONCKX,C,G23'
201,1090,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,C,G23'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jacques MOESCHAL,C,G23'
201,1090,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Theodore NOUWENS,C,G69'
201,1090,USA,MILLAR Bob (USA),S,0,Ralph TRACY,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Fernand ADAMS,C,G69'
201,1090,USA,MILLAR Bob (USA),S,0,Alexander WOOD,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Louis VERSYP,C,G69'
201,1090,USA,MILLAR Bob (USA),S,0,Andrew AULD,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,C,G69'
201,1090,USA,MILLAR Bob (USA),S,0,Jim BROWN,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Pierre BRAINE,C,G69'
201,1090,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),N,0,Alexis CHANTRAINE,C,G69'
201,1090,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),N,0,Jean DE BIE,C,G69'
201,1090,USA,MILLAR Bob (USA),N,0,Jim GENTLE,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),N,0,Andre SAEYS,C,G69'
201,1090,USA,MILLAR Bob (USA),N,0,Phil SLONE,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),N,0,Henri DE DEKEN,C,G69'
201,1090,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,C,G69'
201,1090,BEL,GOETINCK Hector (BEL),N,0,Gerard DELBEKE,C,G69'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,G69'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,JOEL,GK,G69'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,GK,G69'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,TEOPHILO,GK,G69'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,GK,G69'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,POLY,GK,G69'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,GK,G69'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FAUSTO,GK,G69'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,GK,G30'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,PREGUINHO,C,G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,C,G62'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,NILO,C,G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,G62'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,BRILHANTE,C,G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,C,G62'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ARAKEN,C,G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,HERMOGENES,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Branislav SEKULIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ITALIA,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FERNANDO GIUDICELLI,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,CARVALHO LEITE,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENEDICTO,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,OSCARINO,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENVENUTTO,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,DOCA,C,G21'
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragutin NAJDANOVIC,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,PAMPLONA,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,FORTES,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MANOELZINHO,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,IVAN MARIZ,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MODERATO,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,VELLOSO,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,ZE LUIS,C,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,RUSSINHO,C,G21'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ion LAPUSNEANU,GK,G21'
201,1098,PER,BRU Francisco (ESP),S,0,Juan VALDIVIESO,GK,G21'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ladislau RAFFINSKY,GK,G21'
201,1098,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,GK,G21'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf BUERGER,GK,G21'
201,1098,PER,BRU Francisco (ESP),S,0,Julio LORES,GK,G21'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert DESU,GK,G1'
201,1098,PER,BRU Francisco (ESP),S,0,Placido GALINDO,C,R70'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Alfred EISENBEISSER,C,R70'
201,1098,PER,BRU Francisco (ESP),S,0,Domingo GARCIA,C,R70'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Nicolae KOVACS,C,G89'
201,1098,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,C,G89'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Constantin STANCIU,C,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,C,G79'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert STEINER,C,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,C,G79'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Emerich VOGL,C,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Demetrio NEYRA,C,G79'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf WETZER,C,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Alberto SORIA,C,G79'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Stefan BARBU,C,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Luis SOUZA,C,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Iosif CZAKO,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Jorge PARDON,C,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Ilile SUBASEANU,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Jose FLORES,C,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Samuel ZAUBER,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Antonio MAQUILON,C,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Corneliu ROBE,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Lizardo NUE RODRIGUEZ,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Julio QUINTANA,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Arturo FERNANDEZ,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Pablo PACHECO,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Carlos CILLONIZ,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Jorge GONGORA,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Jorge SARMIENTO,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Juan Alfonso VALLE,C,G75'
201,1098,PER,BRU Francisco (ESP),N,0,Eduardo ASTENGO,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Angel BOSSIO,GK,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Francisco VARALLO,GK,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Pedro SUAREZ,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Jose DELLA TORRE,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Juan EVARISTO,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Mario EVARISTO,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Manuel FERREIRA,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Roberto CERRO,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Ramon MUTTIS,C,G75'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,C,G75'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Luis MONTI,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Natalio PERINETTI,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alejandro SCOPELLI,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos SPADARO,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos PEUCELLE,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Rodolfo ORLANDINI,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Fernando PATERNOSTER,C,G81'
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Adolfo ZUMELZU,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Guillermo STABILE,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Edmundo PIAGGIO,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Atilio DEMARIA,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Juan BOTASSO,C,G81'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alberto CHIVIDINI,C,G81'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Roberto CORTES,GK,G81'
201,1095,MEX,LUQUE Juan (MEX),S,0,Isidoro SOTA,GK,G81'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Victor MORALES,GK,G81'
201,1095,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,GK,G81'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Tomas OJEDA,GK,G81'
201,1095,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,GK,G81'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Ulises POIRIER,GK,G81'
201,1095,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,GK,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SAAVEDRA,GK,W51'
201,1095,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,GK,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos SCHNEBERGER,C,W51'
201,1095,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,C,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SUBIABRE,C,W51'
201,1095,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,C,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Arturo TORRES,C,W51'
201,1095,MEX,LUQUE Juan (MEX),S,0,Roberto GAYON,C,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Eberardo VILLALOBOS,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Humberto ELGUETA,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo RIVEROS,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),N,0,Oscar BONFIGLIO,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Arturo CODDOU,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),N,0,Dionisio MEJIA,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Horacio MUNOZ,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Cesar ESPINOZA,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Casimiro TORRES,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Juan AGUILERA,C,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo ARELLANO,C,G3' G65'
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Ernesto CHAPARRO,C,G3' G65'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,G3' G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jesus BERMUDEZ,GK,G3' G65'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,GK,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jose BUSTAMANTE,GK,G65'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,GK,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Casiano CHAVARRIA,GK,G65'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragutin NAJDANOVIC,GK,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Segundo DURANDAL,GK,G65'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,GK,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rene FERNANDEZ,GK,G65'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,GK,G85'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Gumercindo GOMEZ,GK,G85'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,GK,G85'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Diogenes LARA,GK,G85'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,GK,G85'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rafael MENDEZ,C,G85'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge BALDERRAMA,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Mario ALBORTA,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge ARGOTE,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel BRITO,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Jose NOYA,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel MURILLO,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Luis REYES PENARANDA,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Eduardo REYES ORTIZ,C,G60' G67'
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav SEKULIC,C,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Renato SAINZ,C,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,G60' G67'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Modesto DENIS,GK,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,G60' G67'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Eusebio DIAZ,C,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,C,G60' G67'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Diogenes DOMINGUEZ,C,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,C,G60' G67'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Romildo ETCHEVERRY,C,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,Bart McGHEE,C,G60' G67'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Delfin BENITEZ CACERES,C,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,C,G60' G67'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Aurelio GONZALEZ,C,G60' G67'
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Jose Leon MIRACCA,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),S,0,Ralph TRACY,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Lino NESSI,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),S,0,Alexander WOOD,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Quiterio OLMEDO,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),S,0,Andrew AULD,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Luis VARGAS PENA,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),S,0,Jim BROWN,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Francisco AGUIRRE,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Santiago BENITEZ,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Gerardo ROMERO,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),N,0,Jim GENTLE,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Eustaquio CHAMORRO,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),N,0,Phil SLONE,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Diego FLORENTIN,C,G10' G15' G50'
201,1097,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Bernabe RIVERA,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Jacinto VILLALBA,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Amadeo ORTEGA,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Cayetano CARRERAS SAGUEIR,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Pedro BENITEZ,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Salvador FLORES,C,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Tranquilino GARCETE,C,G10' G15' G50'
201,1099,URU,SUPPICI Alberto (URU),S,0,Enrique BALLESTRERO,GK,G10' G15' G50'
201,1099,PER,BRU Francisco (ESP),S,0,Jorge PARDON,GK,G10' G15' G50'
201,1099,URU,SUPPICI Alberto (URU),S,0,Hector CASTRO,GK,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Luis SOUZA,GK,G60'
201,1099,URU,SUPPICI Alberto (URU),S,0,Pedro CEA,GK,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Eduardo ASTENGO,GK,G60'
201,1099,URU,SUPPICI Alberto (URU),S,0,Lorenzo FERNANDEZ,GK,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,GK,G60'
201,1099,URU,SUPPICI Alberto (URU),S,0,Alvaro GESTIDO,GK,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,GK,G60'
201,1099,URU,SUPPICI Alberto (URU),S,0,Victoriano IRIARTE,GK,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Placido GALINDO,GK,G60'
201,1099,URU,SUPPICI Alberto (URU),S,0,Jose ANDRADE,GK,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,GK,G60'
